Institution,Program,Degree Type,Country,Decision,Notification Date,Notification Method,Undergrad GPA,GRE General,GRE Verbal,Analytical Writing,Notes,Details URL
Johns Hopkins University,Cellular And Molecular Medicine,PhD,American,Accepted,on 12/03/2024,Phone,3.93,0,0,0.0,"Accepted off of the hold list. I previously told that program director that the program was my top choice, and that I would accept if an offer was extended; I think it probably made a difference.",https://www.thegradcafe.com/result/931520
Johns Hopkins University,Cellular And Molecular Medicine,PhD,American,Accepted,on 21/02/2024,Phone,3.77,0,0,0.0,,https://www.thegradcafe.com/result/922753
Johns Hopkins University,Chemical And Biomolecular Engineering,PhD,American,Wait listed,on 02/04/2024,E-mail,0.0,0,0,0.0,please decline if you are not going!,https://www.thegradcafe.com/result/935798
Johns Hopkins University,Chemistry,PhD,American,Rejected,on 16/04/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/937551
Johns Hopkins University,Chemistry,PhD,International,Accepted,on 02/02/2024,E-mail,3.72,0,0,0.0,,https://www.thegradcafe.com/result/923006
Johns Hopkins University,Civil And Systems Engineering,PhD,International,Wait listed,on 19/04/2024,Other,0.0,0,0,0.0,Ignore status. Does anyone know what happened and when we will get a result?,https://www.thegradcafe.com/result/937685
Johns Hopkins University,Civil Engineering,PhD,International,Wait listed,on 29/03/2024,E-mail,0.0,0,0,0.0,Ignore status. Has anyone heard from this program?,https://www.thegradcafe.com/result/935316
Johns Hopkins University,Cognitive Science,PhD,American,Interview,on 20/12/2024,E-mail,3.4,0,0,0.0,"On site visit/interview scheduled first week of February. Higher master's GPA then uGPA listed above. One publication in a top venue, one workshop paper. Both first author. Didn't submit GRE's. Good research fit, good letters.",https://www.thegradcafe.com/result/940917
Johns Hopkins University,Cognitive Science,PhD,American,Interview,on 20/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/940318
Johns Hopkins University,Comparative Thought And Literature,PhD,American,Rejected,on 29/03/2024,E-mail,0.0,0,0,0.0,Why did they have to send me two different rejection letters?,https://www.thegradcafe.com/result/935339
Johns Hopkins University,Comparative Thought And Literature,PhD,American,Rejected,on 25/03/2024,E-mail,3.97,0,0,0.0,GPA is Masters. 0a/0w/8r/1p,https://www.thegradcafe.com/result/934881
Johns Hopkins University,Comparative Thought And Literature,PhD,American,Rejected,on 25/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/934520
Johns Hopkins University,Comparative Thought And Literature,PhD,International,Rejected,on 25/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/934509
Johns Hopkins University,Comparative Thought And Literature,PhD,American,Interview,on 13/03/2024,Other,0.0,0,0,0.0,Ignore interview. Has anyone heard from this program?,https://www.thegradcafe.com/result/931905
Johns Hopkins University,Computer Science,PhD,International,Rejected,on 15/04/2024,E-mail,3.97,0,0,0.0,,https://www.thegradcafe.com/result/937261
Johns Hopkins University,Computer Science,PhD,International,Rejected,on 15/04/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/937259
Johns Hopkins University,Computer Science,PhD,International,Accepted,on 28/03/2024,E-mail,3.99,0,0,0.0,Went to the virtual and in-person visits,https://www.thegradcafe.com/result/935722
Johns Hopkins University,Computer Science,PhD,American,Rejected,on 12/03/2024,E-mail,3.85,0,0,0.0,Received an email from POI,https://www.thegradcafe.com/result/931291
Johns Hopkins University,DrPH,PhD,International,Wait listed,on 06/03/2024,E-mail,3.72,0,0,0.0,Grad GPA 3.88; second time applicant; second time waitlisted. Applied for the Health Security Track. 14+ years of experience in public health. No prestigious/ivy league background.,https://www.thegradcafe.com/result/930015
Johns Hopkins University,DrPH ( Health Policy & Management Concentration),PhD,International,Wait listed,on 05/03/2024,Postal Service,0.0,0,0,0.0,,https://www.thegradcafe.com/result/928711
Johns Hopkins University,DrPH - HE&SJ,PhD,American,Rejected,on 06/03/2024,Website,3.9,0,0,0.0,,https://www.thegradcafe.com/result/929305
Johns Hopkins University,ECE,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,REJECTED....,https://www.thegradcafe.com/result/929662
Johns Hopkins University,Earth And Planetary Science,PhD,American,Rejected,on 11/03/2024,E-mail,3.84,0,0,0.0,Email to check portal. So sad.,https://www.thegradcafe.com/result/931897
Johns Hopkins University,Earth And Planetary Sciences,PhD,International,Rejected,on 11/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/931179
Johns Hopkins University,Earth And Planetary Sciences,PhD,American,Interview,on 22/02/2024,Other,0.0,0,0,0.0,Ignore status! Has anyone heard back yet or know when decisions come out? I've seen decisions come out around now in past years but there's not much to go off of on here.,https://www.thegradcafe.com/result/923205
Johns Hopkins University,Economics,PhD,International,Accepted,on 23/02/2024,E-mail,0.0,0,0,0.0,I have just declined the offer. Good luck to the waitlisted!,https://www.thegradcafe.com/result/936773
Johns Hopkins University,Economics,PhD,International,Accepted,on 23/02/2024,E-mail,4.0,170,0,0.0,Just declined. Good luck.,https://www.thegradcafe.com/result/936734
Johns Hopkins University,Economics,PhD,International,Accepted,on 13/03/2024,E-mail,3.91,167,160,4.0,Undergrad Economics and Masters Health Policy (Economics) from US universities,https://www.thegradcafe.com/result/932068
Johns Hopkins University,Economics,PhD,American,Rejected,on 06/03/2024,E-mail,3.91,165,164,4.5,Email to check portal,https://www.thegradcafe.com/result/929679
Johns Hopkins University,Economics,PhD,American,Rejected,on 06/03/2024,Website,0.0,0,0,0.0,Email to check the portal,https://www.thegradcafe.com/result/929413
Johns Hopkins University,Economics,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929345
Johns Hopkins University,Economics,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,Email to check the portal.,https://www.thegradcafe.com/result/929339
Johns Hopkins University,Economics,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929337
Johns Hopkins University,Economics,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,167,0,0.0,,https://www.thegradcafe.com/result/929334
Johns Hopkins University,Economics,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929333
Johns Hopkins University,Economics,PhD,American,Wait listed,on 22/02/2024,E-mail,3.89,170,166,6.0,,https://www.thegradcafe.com/result/923059
Johns Hopkins University,Economics,PhD,International,Wait listed,on 22/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/923017
Johns Hopkins University,Economics,PhD,International,Wait listed,on 22/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/922991
Johns Hopkins University,Economics,PhD,International,Wait listed,on 22/02/2024,E-mail,0.0,0,0,0.0,"Wait listed after interview, eager to get accepted so if u have a dominant offer please decline. Thanks a lot!",https://www.thegradcafe.com/result/922987
Johns Hopkins University,Ele,PhD,International,Rejected,on 06/03/2024,Website,3.98,167,153,4.0,"This is what a professor had emailed me when I reached out to them :
Thank you to submitting you application to my website. Your profile has been assessed as highly competitive, being one of the top candidates that have contacted me.
While this does not mean that me or my colleagues will give you an offer, you should take this email as an indication that your chances of getting an offer are higher than average.
I will therefore invite you apply. If by some reason I do not end up making offers this year, I will personally forward your application to potential colleagues.

Today they rejected me. This is why I have trust issues :)",https://www.thegradcafe.com/result/929539
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 15/04/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/937263
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 29/03/2024,E-mail,3.2,0,0,0.0,"Encouraged by one of the professors to apply. 4 publications, 1 research internship, 2 yrs work experience",https://www.thegradcafe.com/result/935331
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 26/03/2024,E-mail,3.88,0,0,0.0,"Rejected, offered MSE (Masters of Science in Engineering) instead. Bullshit",https://www.thegradcafe.com/result/934821
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 26/03/2024,E-mail,3.5,0,0,0.0,"We regret that we cannot offer you a Ph.D. position as that program is now full. However, we are still considering applicants for our Masters of Science in Engineering (MSE) degree program.",https://www.thegradcafe.com/result/934699
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,not surprised,https://www.thegradcafe.com/result/929983
Johns Hopkins University,Electrical And Computer Engineering,PhD,American,Rejected,on 06/03/2024,E-mail,6.9,0,0,0.0,REEEEEEEEJECTED!!,https://www.thegradcafe.com/result/929877
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 07/03/2024,E-mail,3.88,0,0,0.0,,https://www.thegradcafe.com/result/929606
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929553
Johns Hopkins University,Electrical And Computer Engineering,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929448
Johns Hopkins University,Electrical Engineering,PhD,International,Rejected,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929446
Johns Hopkins University,English,PhD,American,Rejected,on 02/02/2024,E-mail,3.68,0,0,0.0,,https://www.thegradcafe.com/result/924211
Johns Hopkins University,Environmental Health,PhD,American,Wait listed,on 29/03/2024,E-mail,3.96,0,0,0.0,ESRH track. Received email to check the portal. Pls notify JHU if not accepting!! Don't have high hopes but we'll see. :/,https://www.thegradcafe.com/result/935382
Johns Hopkins University,Environmental Health,PhD,American,Rejected,on 28/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/935084
Johns Hopkins University,Environmental Health,PhD,American,Accepted,on 12/03/2024,E-mail,0.0,0,0,0.0,Received an email directly from department,https://www.thegradcafe.com/result/931580
Johns Hopkins University,Environmental Health,PhD,International,Accepted,on 12/03/2024,Website,3.93,0,0,0.0,,https://www.thegradcafe.com/result/931491
Johns Hopkins University,Epidemiology,PhD,International,Rejected,on 13/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/937258
Johns Hopkins University,Health Policy,PhD,American,Accepted,on 09/02/2024,Phone,0.0,0,0,0.0,,https://www.thegradcafe.com/result/924360
Johns Hopkins University,Health Sciences Informatics,PhD,International,Rejected,on 08/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/930129
Johns Hopkins University,"Health, Behavior And Society",PhD,American,Rejected,on 23/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/923698
Johns Hopkins University,"Health, Behavior, And Society",PhD,American,Rejected,on 21/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/922320
Johns Hopkins University,"Health, Behavior, And Society (Social And Behavioral Sciences)",PhD,American,Rejected,on 26/02/2024,E-mail,4.0,0,0,0.0,,https://www.thegradcafe.com/result/925003
Johns Hopkins University,Immunology,PhD,American,Wait listed,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929248
Johns Hopkins University,Immunology,PhD,American,Wait listed,on 06/03/2024,E-mail,0.0,0,0,0.0,This is the only program I want to get into! please if you aren't planning on accepting the decision please let them know,https://www.thegradcafe.com/result/929183
Johns Hopkins University,International Health,PhD,International,Wait listed,on 21/03/2024,E-mail,3.72,0,0,0.0,SBI track,https://www.thegradcafe.com/result/937257
Johns Hopkins University,International Health,PhD,International,Wait listed,on 22/03/2024,E-mail,3.72,0,0,0.0,SBI track,https://www.thegradcafe.com/result/937256
Johns Hopkins University,International Health,PhD,International,Wait listed,on 22/03/2024,E-mail,0.0,0,0,0.0,This is my second year applying to Hopkins. If you've received a superior offerâ€”certainly plausible given that those accepted by Hopkins likely have other optionsâ€”I kindly request that you decline this offer at your earliest convenience. Being accepted into Hopkins means the world to some of us. Please understand that your decision can potentially change someone's life for the better.,https://www.thegradcafe.com/result/934287
Johns Hopkins University,International Health,PhD,American,Wait listed,on 14/03/2024,E-mail,3.97,0,0,0.0,GDEC track. 3 years of experience working for INGO. Previous UN experience. 7 publications (including first authorship). Interviewed with a prof that I worked for (and published with) - she said she would recommend me for admission. Disappointed about this waitlist situation...,https://www.thegradcafe.com/result/933120
Johns Hopkins University,International Health,PhD,American,Wait listed,on 15/03/2024,E-mail,0.0,0,0,0.0,GDEC track. My dream program I hope to get in,https://www.thegradcafe.com/result/932418
Johns Hopkins University,International Health,PhD,American,Rejected,on 29/02/2024,Website,0.0,0,0,0.0,Global Disease Epidemiology and Control track.,https://www.thegradcafe.com/result/926771
Johns Hopkins University,International Health,PhD,American,Rejected,on 29/02/2024,E-mail,0.0,0,0,0.0,Health Systems track,https://www.thegradcafe.com/result/926755
Johns Hopkins University,International Health (Human Nutrition),PhD,International,Rejected,on 28/02/2024,E-mail,0.0,0,0,0.0,Interviewed in mid-January,https://www.thegradcafe.com/result/926439
Johns Hopkins University,International Health - Health Systems,PhD,International,Accepted,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/929238
Johns Hopkins University,International Health - Health Systems,PhD,International,Interview,on 21/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/922751
Johns Hopkins University,Materials Science And Engineering,PhD,International,Rejected,on 13/05/2024,E-mail,3.62,0,0,0.0,,https://www.thegradcafe.com/result/938303
